"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 13 04:44:42 UTC 2026","Sun Sep 13 04:44:43 UTC 2026","352","tests.APITests.CoachesPortal.Learn","test_standard_learn","TestLearn","","","Test user should be able to create course with delivery mode==standard",""
"passed","Sun Sep 13 04:36:38 UTC 2026","Sun Sep 13 04:36:38 UTC 2026","415","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify no claims are present for the cohort before any claims are generated",""
"passed","Sun Sep 13 04:46:01 UTC 2026","Sun Sep 13 04:46:02 UTC 2026","406","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_checkUserSDOH_score_whenNo_data",""
"passed","Sun Sep 13 04:38:58 UTC 2026","Sun Sep 13 04:38:58 UTC 2026","12","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify Processed Claims status card shows correct count of generated claims",""
"passed","Sun Sep 13 04:42:29 UTC 2026","Sun Sep 13 04:42:29 UTC 2026","337","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Test user should be able to add a course with force_open_content enabled whose delivery mode is standard to a desired program",""
"passed","Sun Sep 13 04:53:36 UTC 2026","Sun Sep 13 04:53:49 UTC 2026","12247","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_create_sessionDefinition_forMakeUp",""
"passed","Sun Sep 13 04:41:17 UTC 2026","Sun Sep 13 04:41:17 UTC 2026","488","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test user should be able to add a course with force_open_content enabled whose delivery mode is sequential to a desired cohort",""
"passed","Sun Sep 13 04:54:51 UTC 2026","Sun Sep 13 04:55:02 UTC 2026","11662","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_twosessionBox_should_be_present",""
"failed","Sun Sep 13 04:46:02 UTC 2026","Sun Sep 13 04:46:04 UTC 2026","2359","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_getSurveyFormList",""
"passed","Sun Sep 13 04:48:00 UTC 2026","Sun Sep 13 04:48:00 UTC 2026","632","tests.APITests.CoachesPortal","test_addMedication","TestMedication","","","test_fetch_medication_review",""
"passed","Sun Sep 13 04:48:47 UTC 2026","Sun Sep 13 04:48:51 UTC 2026","3128","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_login_with_invalid_credentials_customerAdmin","Test case for login attempt with invalid credentials."
"passed","Sun Sep 13 04:38:05 UTC 2026","Sun Sep 13 04:38:05 UTC 2026","81","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testPaymentDate",""
"passed","Sun Sep 13 04:47:37 UTC 2026","Sun Sep 13 04:47:37 UTC 2026","58","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_Second_Core_Session_in_6_months",""
"passed","Sun Sep 13 04:46:04 UTC 2026","Sun Sep 13 04:46:09 UTC 2026","5028","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_checkUserSDOH_score",""
"broken","Sun Sep 13 04:44:50 UTC 2026","Sun Sep 13 04:45:27 UTC 2026","36620","tests.APITests.CoachesPortal.Learn","test_standard_learn","TestLearn","","","Given the user is yet to reach week 1, but the course whose delivery mode is standard for week1 is publishedwhen user logs in to app and see learnthen user should see 'No content available for this course.'",""
"passed","Sun Sep 13 04:55:53 UTC 2026","Sun Sep 13 04:55:53 UTC 2026","97","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_text_over_2ndSessionBox",""
"passed","Sun Sep 13 04:54:11 UTC 2026","Sun Sep 13 04:54:20 UTC 2026","8614","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_complete_makeUpsession",""
"passed","Sun Sep 13 04:37:25 UTC 2026","Sun Sep 13 04:37:25 UTC 2026","403","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","User claims data query: search='lokIrjhb+adm@habitnu.com', expect status 200",""
"passed","Sun Sep 13 04:37:41 UTC 2026","Sun Sep 13 04:37:41 UTC 2026","364","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","test_Add_ERA",""
"passed","Sun Sep 13 04:43:32 UTC 2026","Sun Sep 13 04:43:55 UTC 2026","22963","tests.APITests.CoachesPortal.Learn","test_sequential_learn","TestLearn","","","Given a user with a sequential course assigned, when they access the learn page, then only the first content should be accessible and rest of the content should be locked and shown one after the another on completion of previous content",""
"failed","Sun Sep 13 04:48:36 UTC 2026","Sun Sep 13 04:48:37 UTC 2026","1523","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_validate_sessonsCompleted",""
"failed","Sun Sep 13 04:48:09 UTC 2026","Sun Sep 13 04:48:10 UTC 2026","193","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_Select_a_patient_to_view_their_class_planner",""
"passed","Sun Sep 13 04:37:03 UTC 2026","Sun Sep 13 04:37:13 UTC 2026","9439","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Login to Coaches Portal and validate presence of generated claims (Front-end validation)",""
"passed","Sun Sep 13 04:37:13 UTC 2026","Sun Sep 13 04:37:13 UTC 2026","11","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify Processed Claims status card shows correct count of generated claims",""
"failed","Sun Sep 13 04:54:30 UTC 2026","Sun Sep 13 04:54:35 UTC 2026","5311","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_approve_session",""
"failed","Sun Sep 13 04:48:23 UTC 2026","Sun Sep 13 04:48:28 UTC 2026","5367","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_save_IA_form",""
"passed","Sun Sep 13 04:38:05 UTC 2026","Sun Sep 13 04:38:05 UTC 2026","25","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testDosFrom",""
"passed","Sun Sep 13 04:46:57 UTC 2026","Sun Sep 13 04:47:07 UTC 2026","9571","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_9_percent_WL_Achieved",""
"passed","Sun Sep 13 04:43:05 UTC 2026","Sun Sep 13 04:43:11 UTC 2026","5152","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Given a course with force_open_content enabled, which has 1 chapter & 4 contents where FOC enabled for first3 contents, 1 releasing on day1 and rest on day8 of week1, when user is on day4 of the programthen the content2 should be in unread and in disabled state",""
"broken","Sun Sep 13 04:48:53 UTC 2026","Sun Sep 13 04:48:55 UTC 2026","2031","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_multiple_login_attempts_customerAdmin","Test case to check if the token changes with each login attempt."
"passed","Sun Sep 13 04:44:43 UTC 2026","Sun Sep 13 04:44:46 UTC 2026","3240","tests.APITests.CoachesPortal.Learn","test_standard_learn","TestLearn","","","Test user should be able to add a chapter to a course whose delivery mode is standard",""
"passed","Sun Sep 13 04:38:05 UTC 2026","Sun Sep 13 04:38:05 UTC 2026","30","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testDosTo",""
"passed","Sun Sep 13 04:52:55 UTC 2026","Sun Sep 13 04:52:55 UTC 2026","14","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_text_over_sessionBox",""
"passed","Sun Sep 13 04:38:05 UTC 2026","Sun Sep 13 04:38:05 UTC 2026","131","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testChargeDetail_Coins",""
"passed","Sun Sep 13 04:47:36 UTC 2026","Sun Sep 13 04:47:36 UTC 2026","247","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_A1c_start",""
"passed","Sun Sep 13 04:40:36 UTC 2026","Sun Sep 13 04:40:47 UTC 2026","11012","tests.APITests.CoachesPortal.DSME_ParticipantProgressTracker","test_progressTracker","TestDSME_ParticipantProgressTracker","","","test_validate_added_participant_via_participantId_with_progressTrackerAPI",""
"passed","Sun Sep 13 04:47:13 UTC 2026","Sun Sep 13 04:47:17 UTC 2026","3322","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_First_session_attended_in_sixMonths",""
"passed","Sun Sep 13 04:41:59 UTC 2026","Sun Sep 13 04:41:59 UTC 2026","101","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test content3 shouldnot be seen completed when validated in learn page",""
"passed","Sun Sep 13 04:47:37 UTC 2026","Sun Sep 13 04:47:37 UTC 2026","46","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_Avg_Physical_activities",""
"passed","Sun Sep 13 04:43:11 UTC 2026","Sun Sep 13 04:43:11 UTC 2026","117","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Given a course with force_open_content enabled, which has 1 chapter & 4 contents where FOC enabled for first3 contents, 1 releasing on day1 and rest on day8 of week1, when user is on day4 of the programthen the content1 should be in read state",""
"passed","Sun Sep 13 04:46:29 UTC 2026","Sun Sep 13 04:46:30 UTC 2026","1110","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_validate_emptyCall_data",""
"passed","Sun Sep 13 04:38:03 UTC 2026","Sun Sep 13 04:38:03 UTC 2026","13","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify Archived Claims status card shows correct count of generated claims",""
"passed","Sun Sep 13 04:48:08 UTC 2026","Sun Sep 13 04:48:09 UTC 2026","779","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_create_classPlannerList",""
"passed","Sun Sep 13 04:52:39 UTC 2026","Sun Sep 13 04:52:40 UTC 2026","1596","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_activate_sessionDefinition",""
"passed","Sun Sep 13 04:47:37 UTC 2026","Sun Sep 13 04:47:37 UTC 2026","52","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_UI_check_First_Core_Session_in_6_months",""
"failed","Sun Sep 13 04:52:17 UTC 2026","Sun Sep 13 04:52:17 UTC 2026","0","tests.APITests.CoachesPortal","test_physical_activity_graph","TestDashboardPhysicalActivityGraph","","","Validate physical activity average minutes calculation",""
"passed","Sun Sep 13 04:50:31 UTC 2026","Sun Sep 13 04:50:57 UTC 2026","25849","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_multiple_login_attempts_admin","Test case to check if the token changes with each login attempt."
"passed","Sun Sep 13 04:42:31 UTC 2026","Sun Sep 13 04:43:05 UTC 2026","34660","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Given a course with force_open_content enabled, which has 1 chapter & 4 contents where FOC enabled for first3 contents, 1 releasing on day1 and rest on day8 of week1,when user is on day4 of the programthen the user should see content1 as mandatory only",""
"passed","Sun Sep 13 04:48:45 UTC 2026","Sun Sep 13 04:48:47 UTC 2026","2172","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_successful_login_customerAdmin","Test case for a successful login with valid credentials."
"passed","Sun Sep 13 04:38:28 UTC 2026","Sun Sep 13 04:38:30 UTC 2026","2355","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify no claims are present for the cohort before any claims are generated",""
"failed","Sun Sep 13 04:46:00 UTC 2026","Sun Sep 13 04:46:00 UTC 2026","348","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_user_query_validations",""
"failed","Sun Sep 13 04:49:14 UTC 2026","Sun Sep 13 04:49:24 UTC 2026","10039","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_login_with_missing_credentials_coaches","Test case for login attempt with missing credentials."
"passed","Sun Sep 13 04:42:07 UTC 2026","Sun Sep 13 04:42:07 UTC 2026","128","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test sequential access is maintained after all the force opened documents which is content is only accessible only when previous content is completed",""
"passed","Sun Sep 13 04:38:58 UTC 2026","Sun Sep 13 04:38:58 UTC 2026","11","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify Drafts status card shows correct count of generated claims",""
"passed","Sun Sep 13 04:42:12 UTC 2026","Sun Sep 13 04:42:17 UTC 2026","4664","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Test user should be able to create course with delivery mode==standard and with force_open_content enabled",""
"passed","Sun Sep 13 04:54:35 UTC 2026","Sun Sep 13 04:54:44 UTC 2026","8637","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_MakeUpSessionBox_is_green",""
"failed","Sun Sep 13 04:52:14 UTC 2026","Sun Sep 13 04:52:14 UTC 2026","0","tests.APITests.CoachesPortal","test_physical_activity_graph","TestDashboardPhysicalActivityGraph","","","Validate physical activity graph reflects coach-added minutes",""
"passed","Sun Sep 13 04:43:11 UTC 2026","Sun Sep 13 04:43:11 UTC 2026","113","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Given a course with force_open_content enabled, which has 1 chapter & 4 contents where FOC enabled for first3 contents, 1 releasing on day1 and rest on day8 of week1, when user is on day4 of the programthen the content3 should be in unread and in disabled state as content3 releases on day8",""
"failed","Sun Sep 13 04:57:13 UTC 2026","Sun Sep 13 04:57:13 UTC 2026","0","tests.APITests.CoachesPortal","test_weightloss_graph","TestDashboardWeightLossGraph","","","Validating weight loss percentage in the dashboard graph for the filter ""added by the coach""",""
"failed","Sun Sep 13 04:57:13 UTC 2026","Sun Sep 13 04:57:13 UTC 2026","0","tests.APITests.CoachesPortal","test_weightloss_graph","TestDashboardWeightLossGraph","","","Validating positive weight loss uses green color in the dashboard graph for the filter ""added by the user""",""
"passed","Sun Sep 13 04:37:27 UTC 2026","Sun Sep 13 04:37:27 UTC 2026","308","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","test_empty_notes",""
"passed","Sun Sep 13 04:38:58 UTC 2026","Sun Sep 13 04:38:59 UTC 2026","1211","tests.APITests.CoachesPortal.Billing","test_claimsLogClassSession","TestClaimsLogClassSession","","","Verify claims history data such as claim generated date",""
"failed","Sun Sep 13 04:40:10 UTC 2026","Sun Sep 13 04:40:30 UTC 2026","20266","tests.APITests.CoachesPortal.DSME_ParticipantProgressTracker","test_progressTracker","TestDSME_ParticipantProgressTracker","","","test_validate_added_participant_with_progressTrackerAPI",""
"passed","Sun Sep 13 04:38:03 UTC 2026","Sun Sep 13 04:38:03 UTC 2026","17","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify Accepted Claims status card shows correct count of generated claims",""
"passed","Sun Sep 13 04:48:02 UTC 2026","Sun Sep 13 04:48:08 UTC 2026","6312","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_successful_login",""
"passed","Sun Sep 13 04:37:22 UTC 2026","Sun Sep 13 04:37:23 UTC 2026","815","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","User claims data query: search='John', expect status 200",""
"passed","Sun Sep 13 04:37:13 UTC 2026","Sun Sep 13 04:37:13 UTC 2026","16","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify All claims status card shows correct count of generated claims",""
"passed","Sun Sep 13 04:41:13 UTC 2026","Sun Sep 13 04:41:14 UTC 2026","753","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test user should be able to validate a content4 with force_open_content disabled belonging to a chapter in a course whose delivery mode is sequential",""
"passed","Sun Sep 13 04:37:24 UTC 2026","Sun Sep 13 04:37:24 UTC 2026","316","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","User claims data query: search='', expect status 200",""
"passed","Sun Sep 13 04:56:07 UTC 2026","Sun Sep 13 04:56:24 UTC 2026","16750","tests.APITests.CoachesPortal","test_userCDC_report","TestSessionDefinition","","","Test cdc physical activity is zero before adding PA to a completed session",""
"passed","Sun Sep 13 04:47:58 UTC 2026","Sun Sep 13 04:47:59 UTC 2026","695","tests.APITests.CoachesPortal","test_addMedication","TestMedication","","","test_view_medication",""
"passed","Sun Sep 13 04:52:55 UTC 2026","Sun Sep 13 04:53:06 UTC 2026","10649","tests.APITests.CoachesPortal","test_sessionDefinition","TestSessionDefinition","","","test_partial_complete_session",""
"passed","Sun Sep 13 04:48:22 UTC 2026","Sun Sep 13 04:48:23 UTC 2026","597","tests.APITests.CoachesPortal","test_classPlanner","TestClassPlanner","","","test_zero_episode_case",""
"passed","Sun Sep 13 04:44:49 UTC 2026","Sun Sep 13 04:44:50 UTC 2026","306","tests.APITests.CoachesPortal.Learn","test_standard_learn","TestLearn","","","Test user should be able to add course whose delivery mode is standard to program.",""
"passed","Sun Sep 13 04:38:21 UTC 2026","Sun Sep 13 04:38:21 UTC 2026","11","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","Verify Accepted Claims status card shows correct count of generated claims",""
"passed","Sun Sep 13 04:47:17 UTC 2026","Sun Sep 13 04:47:20 UTC 2026","3375","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_cdcWeight_Loss_percent",""
"passed","Sun Sep 13 04:38:05 UTC 2026","Sun Sep 13 04:38:05 UTC 2026","57","tests.APITests.CoachesPortal.Billing","test_claimsDSME","TestClaimsDSME","","","testChargeDetail_CoPay",""
"passed","Sun Sep 13 04:41:17 UTC 2026","Sun Sep 13 04:41:53 UTC 2026","36289","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_sequential","TestForceOpenPdf","","","Test only two contents whose course's delivery mode is sequential should be shown in forced manner to web app user, where user sees 'mark as read' button for content2  ",""
"failed","Sun Sep 13 04:57:13 UTC 2026","Sun Sep 13 04:57:13 UTC 2026","0","tests.APITests.CoachesPortal","test_weightloss_graph","TestDashboardWeightLossGraph","","","Validating positive weight loss uses green color in the dashboard graph for the filter ""added by the coach""",""
"passed","Sun Sep 13 04:47:21 UTC 2026","Sun Sep 13 04:47:22 UTC 2026","656","tests.APITests.CoachesPortal","test_CDC_milestone","TestCDCmilestone","","","test_Second_session_attended_in_sixMonths",""
"passed","Sun Sep 13 04:43:11 UTC 2026","Sun Sep 13 04:43:11 UTC 2026","116","tests.APITests.CoachesPortal.Learn","test_forceOpenPdf_standard","TestForceOpenPdf","","","Given a course with force_open_content enabled, which has 1 chapter & 4 contents where FOC enabled for first3 contents, 1 releasing on day1 and rest on day8 of week1, when user is on day4 of the programthen only1 document should be opened in forced manner as user in day4 and other forced contents are bound to be released on day8",""
"passed","Sun Sep 13 04:49:24 UTC 2026","Sun Sep 13 04:49:54 UTC 2026","29197","tests.APITests.CoachesPortal","test_loginAPI","TestSessionAPI","","","test_multiple_login_attempts_coaches","Test case to check if the token changes with each login attempt."
"passed","Sun Sep 13 04:44:39 UTC 2026","Sun Sep 13 04:44:42 UTC 2026","3649","tests.APITests.CoachesPortal.Learn","test_standard_learn","TestLearn","","","test_successful_login","Login and clean up old courses."
"passed","Sun Sep 13 04:46:23 UTC 2026","Sun Sep 13 04:46:23 UTC 2026","773","tests.APITests.CoachesPortal.UserDashboard","test_UserDashboardNonDSME","TestUserDashboard","","","test_validate_No_HBA1chistory",""
